runtime,annotation_version,input_type
Jul-26-2024-15:54:39,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Nov-21-2023-15:08:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-21-2024-21:22:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-05-2024-07:52:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-29-2024-16:18:09,whole_genome_v2_nov-11-2021.csv,Sequence.ID
May-02-2024-01:05:42,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-12-2023-21:55:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-02-2024-19:44:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-16-2024-08:13:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-02-2023-06:28:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-11-2024-05:51:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-08-2024-21:29:48,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jun-04-2024-09:58:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-04-2024-19:45:47,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:19:15,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-10-2023-21:05:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-10:14:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-14-2024-15:21:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-20-2024-13:08:24,whole_genome_v2_nov-11-2021.csv,Sequence.ID
May-11-2024-02:08:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-15-2023-09:11:27,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Mar-12-2024-19:56:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-20-2024-13:04:37,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jan-26-2024-14:58:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-17-2024-16:57:27,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-19-2023-07:35:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-01-2024-09:21:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-20-2023-00:27:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-27-2023-12:17:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-10-2024-19:08:47,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-15-2024-12:49:41,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jun-25-2024-19:52:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-17-2024-09:20:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-26-2023-18:33:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-12-2023-04:13:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2024-06:39:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-15-2024-14:14:11,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-22-2023-07:29:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-05-2024-13:16:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2023-16:01:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-19-2024-14:55:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:21:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-10-2023-20:43:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-10-2024-17:00:50,orfeome_v2_nov-11-2021.csv,Wormbase.ID
Apr-03-2024-07:33:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-20-2024-13:02:05,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-29-2024-09:38:15,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jul-25-2024-19:27:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-30-2024-14:47:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-11-2024-14:34:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-19-2023-20:01:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-20-2024-13:14:03,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-16-2024-12:17:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-24-2024-15:43:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-17-2024-12:24:12,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-25-2023-06:56:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:57:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:57:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:57:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:57:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:56:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:57:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:57:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:57:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:56:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-09-2023-21:17:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-26-2023-02:13:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-15-2024-12:06:31,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-20-2024-15:36:29,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Dec-28-2023-02:19:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-11-2024-01:51:32,ORF_only_v2_nov-11-2021.csv,Wormbase.ID
Jun-16-2024-06:26:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-19-2024-14:06:07,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-10-2024-18:56:01,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-03-2024-14:06:38,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-02-2024-16:50:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-13-2023-13:41:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-27-2024-10:17:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-20-2023-01:02:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-02-2024-15:51:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-19-2024-17:26:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-19-2024-17:26:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-19-2024-17:26:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-19-2024-17:26:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-01-2024-09:24:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-12-2023-16:29:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:17:54,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-16-2024-06:41:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-09-2024-14:53:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-08-2024-01:28:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-21-2023-11:59:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-15-2024-12:13:18,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-18-2023-17:24:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-14-2024-15:19:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-01-2024-17:09:49,orfeome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2023-18:08:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-19-2024-12:34:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-28-2024-01:18:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-09-2024-14:02:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-15-2023-15:37:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-15-2024-00:03:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-30-2024-16:21:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-24-2023-06:18:27,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jun-13-2024-03:51:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-09-2023-13:22:53,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Nov-28-2023-12:47:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-17-2023-16:40:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-22-2024-23:46:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-27-2024-15:20:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-04-2023-15:26:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-17-2024-07:42:10,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-02-2023-22:28:09,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-23-2024-17:39:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-15-2024-03:45:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-05-2024-10:27:30,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-11-2023-17:15:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-16-2023-11:41:29,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-10-2024-14:00:18,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jan-28-2024-17:27:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2023-20:29:59,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jul-25-2024-19:23:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-10-2024-00:08:28,ahringer_v1_jan-02-2019.csv,Wormbase.ID
Aug-03-2024-18:42:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-10-2024-16:53:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-30-2023-00:35:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-06-2024-20:15:51,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-16-2024-16:55:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-25-2023-15:20:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-25-2023-15:20:30,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-25-2023-15:20:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-02-2024-01:57:38,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jun-14-2024-15:07:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-16-2024-13:55:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2023-19:30:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-08-2024-11:20:44,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-28-2024-17:21:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-24-2024-16:51:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-17:49:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-20-2024-15:45:08,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-29-2024-20:05:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-09-2024-20:35:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-09-2024-20:34:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-09-2024-20:34:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-09-2024-20:34:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-09-2024-20:35:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-09-2024-20:34:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-09-2024-20:34:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-16-2023-19:47:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-15-2024-05:50:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-03-2024-01:50:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-14-2024-10:36:32,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-22-2024-17:02:30,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-03-2024-08:15:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-10-2023-03:23:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2023-16:33:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-29-2024-20:02:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-26-2024-17:10:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-03-2024-08:16:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-27-2024-18:05:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-29-2023-14:47:30,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-28-2024-15:02:14,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-27-2024-10:14:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-15-2024-13:09:42,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-10-2024-14:22:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-18:08:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-26-2023-01:13:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2024-19:50:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-31-2023-15:56:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-13:57:47,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-13-2024-22:12:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-13-2023-23:07:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-12-2023-15:03:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-04-2023-06:22:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-29-2024-15:00:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:40:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-14-2024-14:11:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-01-2024-14:23:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-07-2024-18:45:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-24-2024-14:24:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-08-2024-23:37:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-27-2024-09:23:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-16-2023-20:51:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-30-2024-20:32:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-02-2024-21:03:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-15-2024-00:03:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-17-2024-14:42:30,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-29-2024-09:35:47,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jan-25-2024-18:03:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-17-2024-16:49:53,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-08-2023-15:52:31,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jul-09-2024-22:49:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-25-2024-07:13:35,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-28-2024-17:37:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-01-2023-18:12:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-16-2024-09:16:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-10-2024-07:21:59,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-06-2024-17:05:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-15-2024-14:54:07,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-27-2023-16:15:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-29-2024-14:49:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-24-2024-16:54:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-26-2024-07:26:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:12:21,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jun-25-2024-04:43:01,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-15-2024-03:49:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-16-2024-16:40:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-30-2024-00:25:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-12-2024-06:50:03,whole_genome_v1_jul-03-2019.csv,Wormbase.ID
May-28-2024-11:19:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-13-2024-20:52:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-31-2024-22:35:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-05-2024-20:21:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-04-2023-14:19:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-02-2024-20:38:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:25:15,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-18-2023-16:40:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-22-2024-13:33:35,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Dec-01-2023-01:24:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-15-2024-09:26:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-06-2024-13:17:26,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-15-2024-21:45:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-02:23:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-08-2023-18:09:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-12-2024-09:50:53,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jun-03-2024-13:15:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-27-2024-15:18:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-25-2023-04:12:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-20-2023-04:18:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-07-2024-16:15:47,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-14-2024-07:56:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:30:34,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-19-2023-00:36:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-21-2023-13:39:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:18:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-12-2024-13:24:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-14-2023-09:37:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-02-2024-22:04:54,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-20-2024-15:06:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-21-2023-16:43:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:19:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-28-2024-14:25:22,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-11-2023-20:32:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-29-2023-16:43:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-09-2023-19:35:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-06-2023-17:28:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-29-2023-11:31:22,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Dec-11-2023-14:42:26,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-05-2024-23:11:26,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-20-2023-11:15:54,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jun-16-2024-17:03:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-05-2023-17:25:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-05-2023-17:25:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-05-2023-17:25:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-30-2023-15:05:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-29-2024-19:14:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-08-2024-03:23:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-03-2024-18:45:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-06-2023-22:52:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-27-2024-22:09:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2023-18:50:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-08-2024-02:28:42,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Mar-26-2024-11:15:30,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-22-2024-22:49:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-28-2024-01:00:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-12-2023-18:15:56,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-13-2024-12:29:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-02-2024-21:35:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-11-2024-09:55:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-15-2024-21:31:44,whole_genome_v2_nov-11-2021.csv,Sequence.ID
May-10-2024-18:43:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-23:32:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-23:32:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-23:32:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-28-2023-21:17:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-03-2024-16:49:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-29-2024-18:12:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-11-2023-20:57:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-29-2023-16:12:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-09:45:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-30-2023-03:31:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2023-23:02:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-28-2024-19:22:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2023-18:59:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-27-2023-13:58:24,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-28-2023-03:45:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-27-2023-03:24:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:17:27,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-30-2024-14:08:32,whole_genome_v2_nov-11-2021.csv,Sequence.ID
May-23-2024-13:41:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-27-2023-13:35:09,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jul-24-2024-19:19:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-28-2024-17:01:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-22-2024-18:05:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-05-2024-06:03:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-13-2024-08:00:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-28-2024-18:31:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-08-2024-22:56:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-18-2024-18:48:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-06-2023-19:51:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-30-2024-00:09:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-24-2023-14:39:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2023-20:08:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-19-2024-13:39:47,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-04-2024-09:43:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-29-2024-15:29:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-01-2024-22:16:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-22-2023-03:00:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-20-2024-09:34:22,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-12-2024-20:38:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-01-2023-07:16:22,whole_genome_v1_jul-03-2019.csv,Wormbase.ID
Aug-28-2024-17:24:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-07-2024-16:33:59,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-02-2023-13:53:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:37:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-10-2024-17:00:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-10-2024-19:10:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-11-2024-16:10:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-17-2023-12:06:32,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-28-2024-14:17:46,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-20-2023-09:16:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
